TIME,FOREIGN,DOMESTIC,MALE,FEMALE,ORIGIN_UNCATEGORIZED,SEX_UNCATEGORIZED,UNCATEGORIZED,LOCATION
15/07/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
15/07/2025,6,49,26,29,0,0,0,MDI
15/07/2025,90,610,325,374,0,0,0,RIVERWALK
15/07/2025,72,135,98,109,0,0,0,CM
15/07/2025,64,197,121,140,0,0,0,CDT
15/07/2025,56,92,75,72,0,0,0,BSD
15/07/2025,37,196,108,125,0,0,0,ASEAN
15/07/2025,7,736,397,346,0,0,0,ALITAPTAP
15/07/2025,217,1398,817,798,0,0,0,FS
16/07/2025,90,610,325,374,0,0,0,RIVERWALK
16/07/2025,619,978,807,790,0,0,0,PSL
16/07/2025,91,259,174,176,0,0,0,PRG
16/07/2025,361,1118,720,759,0,42,0,PR
16/07/2025,291,552,396,448,0,0,0,PLAZUELA
16/07/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
16/07/2025,6,49,26,29,0,0,0,MDI
16/07/2025,217,1398,817,798,0,0,0,FS
16/07/2025,72,135,98,109,0,0,0,CM
16/07/2025,64,197,121,140,0,0,0,CDT
16/07/2025,56,92,75,72,0,0,0,BSD
16/07/2025,37,196,108,125,0,0,0,ASEAN
16/07/2025,7,736,397,346,0,0,0,ALITAPTAP
17/07/2025,90,610,325,374,0,0,0,RIVERWALK
17/07/2025,619,978,807,790,0,0,0,PSL
17/07/2025,91,259,174,176,0,0,0,PRG
17/07/2025,361,1118,720,759,0,42,0,PR
17/07/2025,291,552,396,448,0,0,0,PLAZUELA
17/07/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
17/07/2025,6,49,26,29,0,0,0,MDI
17/07/2025,217,1398,817,798,0,0,0,FS
17/07/2025,72,135,98,109,0,0,0,CM
17/07/2025,64,197,121,140,0,0,0,CDT
17/07/2025,56,92,75,72,0,0,0,BSD
17/07/2025,37,196,108,125,0,0,0,ASEAN
17/07/2025,7,736,397,346,0,0,0,ALITAPTAP
18/07/2025,90,610,325,374,0,0,0,RIVERWALK
18/07/2025,619,978,807,790,0,0,0,PSL
18/07/2025,91,259,174,176,0,0,0,PRG
18/07/2025,361,1118,720,759,0,42,0,PR
18/07/2025,291,552,396,448,0,0,0,PLAZUELA
18/07/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
18/07/2025,6,49,26,29,0,0,0,MDI
18/07/2025,217,1398,817,798,0,0,0,FS
18/07/2025,72,135,98,109,0,0,0,CM
18/07/2025,64,197,121,139,0,0,0,CDT
18/07/2025,56,92,75,72,0,0,0,BSD
18/07/2025,37,196,108,125,0,0,0,ASEAN
18/07/2025,7,736,397,346,0,0,0,ALITAPTAP
19/07/2025,619,978,807,790,0,0,0,PSL
19/07/2025,91,259,174,175,0,0,0,PRG
19/07/2025,360,1118,720,759,0,42,0,PR
19/07/2025,291,552,396,448,0,0,0,PLAZUELA
19/07/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
19/07/2025,6,49,26,29,0,0,0,MDI
19/07/2025,90,610,325,374,0,0,0,RIVERWALK
19/07/2025,72,135,98,109,0,0,0,CM
19/07/2025,64,197,121,139,0,0,0,CDT
19/07/2025,56,91,75,72,0,0,0,BSD
19/07/2025,37,196,108,125,0,0,0,ASEAN
19/07/2025,7,736,397,346,0,0,0,ALITAPTAP
19/07/2025,217,1398,817,798,0,0,0,FS
20/07/2025,90,610,325,374,0,0,0,RIVERWALK
20/07/2025,619,978,807,790,0,0,0,PSL
20/07/2025,91,259,174,175,0,0,0,PRG
20/07/2025,360,1118,720,759,0,42,0,PR
20/07/2025,291,552,396,448,0,0,0,PLAZUELA
20/07/2025,37,986,547,477,0,0,0,PLAZA_MEXICO
20/07/2025,6,49,26,29,0,0,0,MDI
20/07/2025,217,1398,817,798,0,0,0,FS
20/07/2025,72,135,98,109,0,0,0,CM
20/07/2025,64,197,121,139,0,0,0,CDT
20/07/2025,56,91,75,72,0,0,0,BSD
20/07/2025,37,196,108,125,0,0,0,ASEAN
20/07/2025,7,736,397,346,0,0,0,ALITAPTAP
21/07/2025,619,977,807,790,0,0,0,PSL
21/07/2025,90,259,174,175,0,0,0,PRG
21/07/2025,360,1118,720,759,0,42,0,PR
21/07/2025,291,552,396,447,0,0,0,PLAZUELA
21/07/2025,37,986,547,477,0,0,0,PLAZA_MEXICO
21/07/2025,6,49,26,29,0,0,0,MDI
21/07/2025,90,610,325,374,0,0,0,RIVERWALK
21/07/2025,72,135,98,109,0,0,0,CM
21/07/2025,64,197,121,139,0,0,0,CDT
21/07/2025,56,91,75,72,0,0,0,BSD
21/07/2025,37,196,108,125,0,0,0,ASEAN
21/07/2025,7,736,397,346,0,0,0,ALITAPTAP
21/07/2025,217,1398,817,798,0,0,0,FS
22/07/2025,619,977,807,790,0,0,0,PSL
22/07/2025,90,259,174,175,0,0,0,PRG
22/07/2025,360,1118,720,759,0,41,0,PR
22/07/2025,291,552,396,447,0,0,0,PLAZUELA
22/07/2025,37,986,546,477,0,0,0,PLAZA_MEXICO
22/07/2025,6,49,26,29,0,0,0,MDI
22/07/2025,90,610,325,374,0,0,0,RIVERWALK
22/07/2025,72,135,98,109,0,0,0,CM
22/07/2025,64,197,121,139,0,0,0,CDT
22/07/2025,56,91,75,72,0,0,0,BSD
22/07/2025,37,196,108,125,0,0,0,ASEAN
22/07/2025,7,736,397,346,0,0,0,ALITAPTAP
22/07/2025,216,1398,817,798,0,0,0,FS
23/07/2025,90,610,325,374,0,0,0,RIVERWALK
23/07/2025,619,977,807,790,0,0,0,PSL
23/07/2025,90,259,174,175,0,0,0,PRG
23/07/2025,360,1118,720,759,0,41,0,PR
23/07/2025,291,552,396,447,0,0,0,PLAZUELA
23/07/2025,37,986,546,477,0,0,0,PLAZA_MEXICO
23/07/2025,6,49,26,29,0,0,0,MDI
23/07/2025,72,135,98,109,0,0,0,CM
23/07/2025,64,197,121,139,0,0,0,CDT
23/07/2025,56,91,75,72,0,0,0,BSD
23/07/2025,37,196,107,125,0,0,0,ASEAN
23/07/2025,7,736,397,346,0,0,0,ALITAPTAP
23/07/2025,216,1398,817,798,0,0,0,FS
24/07/2025,37,986,546,477,0,0,0,PLAZA_MEXICO
24/07/2025,90,610,325,374,0,0,0,RIVERWALK
24/07/2025,619,977,806,790,0,0,0,PSL
24/07/2025,90,259,174,175,0,0,0,PRG
24/07/2025,291,552,396,447,0,0,0,PLAZUELA
24/07/2025,6,49,26,29,0,0,0,MDI
24/07/2025,360,1118,720,758,0,41,0,PR
24/07/2025,72,135,98,109,0,0,0,CM
24/07/2025,64,197,121,139,0,0,0,CDT
24/07/2025,216,1398,817,798,0,0,0,FS
24/07/2025,56,91,75,72,0,0,0,BSD
24/07/2025,37,196,107,125,0,0,0,ASEAN
24/07/2025,7,736,397,346,0,0,0,ALITAPTAP
25/07/2025,90,610,325,374,0,0,0,RIVERWALK
25/07/2025,619,977,806,790,0,0,0,PSL
25/07/2025,90,259,174,175,0,0,0,PRG
25/07/2025,360,1118,720,758,0,41,0,PR
25/07/2025,291,552,395,447,0,0,0,PLAZUELA
25/07/2025,37,986,546,477,0,0,0,PLAZA_MEXICO
25/07/2025,6,49,26,29,0,0,0,MDI
25/07/2025,216,1398,817,798,0,0,0,FS
25/07/2025,72,135,98,109,0,0,0,CM
25/07/2025,64,197,121,139,0,0,0,CDT
25/07/2025,55,91,75,72,0,0,0,BSD
25/07/2025,37,196,107,125,0,0,0,ASEAN
25/07/2025,7,736,397,346,0,0,0,ALITAPTAP
26/07/2025,89,610,325,374,0,0,0,RIVERWALK
26/07/2025,619,977,806,790,0,0,0,PSL
26/07/2025,90,259,174,175,0,0,0,PRG
26/07/2025,360,1118,720,758,0,41,0,PR
26/07/2025,291,552,395,447,0,0,0,PLAZUELA
26/07/2025,37,986,546,477,0,0,0,PLAZA_MEXICO
26/07/2025,6,49,26,29,0,0,0,MDI
26/07/2025,216,1398,817,798,0,0,0,FS
26/07/2025,72,135,98,109,0,0,0,CM
26/07/2025,64,197,121,139,0,0,0,CDT
26/07/2025,55,91,75,72,0,0,0,BSD
26/07/2025,37,196,107,125,0,0,0,ASEAN
26/07/2025,7,736,397,346,0,0,0,ALITAPTAP
27/07/2025,89,610,325,374,0,0,0,RIVERWALK
27/07/2025,619,977,806,790,0,0,0,PSL
27/07/2025,90,259,174,175,0,0,0,PRG
27/07/2025,360,1118,720,758,0,41,0,PR
27/07/2025,291,552,395,447,0,0,0,PLAZUELA
27/07/2025,37,986,546,477,0,0,0,PLAZA_MEXICO
27/07/2025,6,49,26,29,0,0,0,MDI
27/07/2025,216,1398,817,798,0,0,0,FS
27/07/2025,72,135,98,109,0,0,0,CM
27/07/2025,64,197,121,139,0,0,0,CDT
27/07/2025,55,91,75,72,0,0,0,BSD
27/07/2025,37,196,107,125,0,0,0,ASEAN
27/07/2025,7,736,397,346,0,0,0,ALITAPTAP
28/07/2025,89,609,325,374,0,0,0,RIVERWALK
28/07/2025,619,977,806,789,0,0,0,PSL
28/07/2025,90,259,174,175,0,0,0,PRG
28/07/2025,360,1118,720,758,0,41,0,PR
28/07/2025,291,552,395,447,0,0,0,PLAZUELA
28/07/2025,37,986,546,476,0,0,0,PLAZA_MEXICO
28/07/2025,6,49,26,29,0,0,0,MDI
28/07/2025,216,1398,817,798,0,0,0,FS
28/07/2025,72,135,98,108,0,0,0,CM
28/07/2025,64,197,121,139,0,0,0,CDT
28/07/2025,55,91,75,72,0,0,0,BSD
28/07/2025,37,196,107,125,0,0,0,ASEAN
28/07/2025,6,736,396,346,0,0,0,ALITAPTAP
29/07/2025,89,609,325,374,0,0,0,RIVERWALK
29/07/2025,619,977,806,789,0,0,0,PSL
29/07/2025,90,259,174,175,0,0,0,PRG
29/07/2025,360,1118,720,758,0,41,0,PR
29/07/2025,291,552,395,447,0,0,0,PLAZUELA
29/07/2025,37,986,546,476,0,0,0,PLAZA_MEXICO
29/07/2025,6,49,26,28,0,0,0,MDI
29/07/2025,216,1398,817,798,0,0,0,FS
29/07/2025,72,135,98,108,0,0,0,CM
29/07/2025,63,197,121,139,0,0,0,CDT
29/07/2025,55,91,75,72,0,0,0,BSD
29/07/2025,37,196,107,125,0,0,0,ASEAN
29/07/2025,6,736,396,346,0,0,0,ALITAPTAP
30/07/2025,89,609,325,374,0,0,0,RIVERWALK
30/07/2025,619,977,806,789,0,0,0,PSL
30/07/2025,90,259,174,175,0,0,0,PRG
30/07/2025,360,1118,720,758,0,41,0,PR
30/07/2025,291,552,395,447,0,0,0,PLAZUELA
30/07/2025,36,986,546,476,0,0,0,PLAZA_MEXICO
30/07/2025,5,49,26,28,0,0,0,MDI
30/07/2025,216,1398,816,798,0,0,0,FS
30/07/2025,72,135,98,108,0,0,0,CM
30/07/2025,63,197,121,139,0,0,0,CDT
30/07/2025,55,91,75,71,0,0,0,BSD
30/07/2025,37,196,107,125,0,0,0,ASEAN
30/07/2025,6,736,396,346,0,0,0,ALITAPTAP
31/07/2025,89,609,325,374,0,0,0,RIVERWALK
31/07/2025,618,977,806,789,0,0,0,PSL
31/07/2025,90,258,174,175,0,0,0,PRG
31/07/2025,360,1118,720,758,0,41,0,PR
31/07/2025,291,552,395,447,0,0,0,PLAZUELA
31/07/2025,36,986,546,476,0,0,0,PLAZA_MEXICO
31/07/2025,5,49,26,28,0,0,0,MDI
31/07/2025,216,1398,816,798,0,0,0,FS
31/07/2025,72,134,98,108,0,0,0,CM
31/07/2025,63,197,121,139,0,0,0,CDT
31/07/2025,55,91,75,71,0,0,0,BSD
31/07/2025,37,196,107,125,0,0,0,ASEAN
31/07/2025,6,736,396,346,0,0,0,ALITAPTAP
1/8/2025,608,945,808,746,0,0,0,PSL
1/8/2025,77,162,118,121,0,0,0,PRG
1/8/2025,199,878,516,561,0,0,0,PR
1/8/2025,212,379,335,256,0,0,0,PLAZUELA
1/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
1/8/2025,18,67,40,45,0,0,0,MDI
1/8/2025,221,3669,1926,1964,0,0,0,RIVERWALK
1/8/2025,148,217,174,191,0,0,0,CM
1/8/2025,48,237,118,166,0,0,0,CDT
1/8/2025,122,139,129,132,0,0,0,BSD
1/8/2025,108,332,215,226,0,0,0,ASEAN
1/8/2025,13,667,357,323,0,0,0,ALITAPTAP
1/8/2025,1031,2311,1678,1664,0,0,0,FS
2/8/2025,221,3669,1926,1964,0,0,0,RIVERWALK
2/8/2025,608,945,808,746,0,0,0,PSL
2/8/2025,77,162,118,121,0,0,0,PRG
2/8/2025,199,878,516,561,0,0,0,PR
2/8/2025,212,379,335,256,0,0,0,PLAZUELA
2/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
2/8/2025,18,67,40,45,0,0,0,MDI
2/8/2025,1031,2311,1678,1664,0,0,0,FS
2/8/2025,148,217,174,191,0,0,0,CM
2/8/2025,48,237,118,166,0,0,0,CDT
2/8/2025,122,139,129,132,0,0,0,BSD
2/8/2025,108,332,215,226,0,0,0,ASEAN
2/8/2025,13,667,357,323,0,0,0,ALITAPTAP
3/8/2025,221,3669,1926,1964,0,0,0,RIVERWALK
3/8/2025,608,945,808,746,0,0,0,PSL
3/8/2025,77,162,118,121,0,0,0,PRG
3/8/2025,199,878,516,561,0,0,0,PR
3/8/2025,211,379,335,256,0,0,0,PLAZUELA
3/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
3/8/2025,18,67,40,45,0,0,0,MDI
3/8/2025,1031,2311,1678,1664,0,0,0,FS
3/8/2025,148,217,174,191,0,0,0,CM
3/8/2025,48,237,118,166,0,0,0,CDT
3/8/2025,122,138,129,132,0,0,0,BSD
3/8/2025,108,332,215,226,0,0,0,ASEAN
3/8/2025,13,667,357,323,0,0,0,ALITAPTAP
4/8/2025,221,3669,1926,1964,0,0,0,RIVERWALK
4/8/2025,608,945,807,746,0,0,0,PSL
4/8/2025,77,162,118,121,0,0,0,PRG
4/8/2025,198,878,516,561,0,0,0,PR
4/8/2025,211,379,335,256,0,0,0,PLAZUELA
4/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
4/8/2025,18,67,40,45,0,0,0,MDI
4/8/2025,1031,2311,1678,1664,0,0,0,FS
4/8/2025,148,217,174,191,0,0,0,CM
4/8/2025,48,236,118,166,0,0,0,CDT
4/8/2025,122,138,128,132,0,0,0,BSD
4/8/2025,108,332,215,226,0,0,0,ASEAN
4/8/2025,13,667,357,323,0,0,0,ALITAPTAP
5/8/2025,608,945,807,746,0,0,0,PSL
5/8/2025,77,162,118,121,0,0,0,PRG
5/8/2025,198,878,516,561,0,0,0,PR
5/8/2025,211,379,335,256,0,0,0,PLAZUELA
5/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
5/8/2025,18,67,40,45,0,0,0,MDI
5/8/2025,221,3669,1926,1964,0,0,0,RIVERWALK
5/8/2025,148,217,174,191,0,0,0,CM
5/8/2025,48,236,118,166,0,0,0,CDT
5/8/2025,122,138,128,132,0,0,0,BSD
5/8/2025,108,332,214,226,0,0,0,ASEAN
5/8/2025,13,667,357,323,0,0,0,ALITAPTAP
5/8/2025,1031,2311,1678,1663,0,0,0,FS
6/8/2025,221,3669,1926,1964,0,0,0,RIVERWALK
6/8/2025,608,945,807,746,0,0,0,PSL
6/8/2025,77,162,118,121,0,0,0,PRG
6/8/2025,198,878,516,561,0,0,0,PR
6/8/2025,211,379,335,256,0,0,0,PLAZUELA
6/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
6/8/2025,18,67,40,45,0,0,0,MDI
6/8/2025,1031,2311,1678,1663,0,0,0,FS
6/8/2025,148,217,174,191,0,0,0,CM
6/8/2025,48,236,118,166,0,0,0,CDT
6/8/2025,122,138,128,132,0,0,0,BSD
6/8/2025,108,332,214,226,0,0,0,ASEAN
6/8/2025,13,667,357,323,0,0,0,ALITAPTAP
7/8/2025,608,945,807,746,0,0,0,PSL
7/8/2025,77,162,117,121,0,0,0,PRG
7/8/2025,198,878,516,561,0,0,0,PR
7/8/2025,211,379,335,256,0,0,0,PLAZUELA
7/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
7/8/2025,18,67,40,45,0,0,0,MDI
7/8/2025,221,3669,1926,1964,0,0,0,RIVERWALK
7/8/2025,148,217,174,191,0,0,0,CM
7/8/2025,48,236,118,166,0,0,0,CDT
7/8/2025,122,138,128,132,0,0,0,BSD
7/8/2025,108,332,214,226,0,0,0,ASEAN
7/8/2025,13,667,357,322,0,0,0,ALITAPTAP
7/8/2025,1031,2311,1678,1663,0,0,0,FS
8/8/2025,608,945,807,746,0,0,0,PSL
8/8/2025,77,162,117,121,0,0,0,PRG
8/8/2025,198,878,516,561,0,0,0,PR
8/8/2025,211,379,335,256,0,0,0,PLAZUELA
8/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
8/8/2025,18,67,40,45,0,0,0,MDI
8/8/2025,221,3668,1926,1964,0,0,0,RIVERWALK
8/8/2025,148,217,174,191,0,0,0,CM
8/8/2025,48,236,118,166,0,0,0,CDT
8/8/2025,122,138,128,132,0,0,0,BSD
8/8/2025,108,332,214,226,0,0,0,ASEAN
8/8/2025,13,667,357,322,0,0,0,ALITAPTAP
8/8/2025,1031,2311,1678,1663,0,0,0,FS
9/8/2025,221,3668,1926,1964,0,0,0,RIVERWALK
9/8/2025,608,945,807,746,0,0,0,PSL
9/8/2025,77,162,117,121,0,0,0,PRG
9/8/2025,198,878,516,561,0,0,0,PR
9/8/2025,211,379,335,256,0,0,0,PLAZUELA
9/8/2025,195,2364,1245,1314,0,0,0,PLAZA_MEXICO
9/8/2025,17,67,40,45,0,0,0,MDI
9/8/2025,148,217,174,191,0,0,0,CM
9/8/2025,47,236,118,166,0,0,0,CDT
9/8/2025,122,138,128,132,0,0,0,BSD
9/8/2025,108,332,214,226,0,0,0,ASEAN
9/8/2025,12,667,357,322,0,0,0,ALITAPTAP
9/8/2025,1031,2311,1678,1663,0,0,0,FS
10/8/2025,211,379,335,256,0,0,0,PLAZUELA
10/8/2025,221,3668,1926,1964,0,0,0,RIVERWALK
10/8/2025,608,945,807,746,0,0,0,PSL
10/8/2025,77,162,117,121,0,0,0,PRG
10/8/2025,198,878,516,561,0,0,0,PR
10/8/2025,195,2364,1244,1314,0,0,0,PLAZA_MEXICO
10/8/2025,17,67,40,45,0,0,0,MDI
10/8/2025,1031,2311,1678,1663,0,0,0,FS
10/8/2025,148,217,174,191,0,0,0,CM
10/8/2025,47,236,118,166,0,0,0,CDT
10/8/2025,122,138,128,132,0,0,0,BSD
10/8/2025,108,332,214,226,0,0,0,ASEAN
10/8/2025,12,667,357,322,0,0,0,ALITAPTAP
11/8/2025,221,3668,1926,1963,0,0,0,RIVERWALK
11/8/2025,608,945,807,746,0,0,0,PSL
11/8/2025,77,162,117,121,0,0,0,PRG
11/8/2025,198,878,516,561,0,0,0,PR
11/8/2025,211,379,335,256,0,0,0,PLAZUELA
11/8/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
11/8/2025,17,67,40,45,0,0,0,MDI
11/8/2025,1031,2311,1678,1663,0,0,0,FS
11/8/2025,148,217,174,191,0,0,0,CM
11/8/2025,47,236,118,166,0,0,0,CDT
11/8/2025,122,138,128,132,0,0,0,BSD
11/8/2025,108,332,214,226,0,0,0,ASEAN
11/8/2025,12,667,357,322,0,0,0,ALITAPTAP
12/8/2025,221,3668,1926,1963,0,0,0,RIVERWALK
12/8/2025,608,945,807,745,0,0,0,PSL
12/8/2025,77,162,117,121,0,0,0,PRG
12/8/2025,198,878,516,561,0,0,0,PR
12/8/2025,211,379,335,256,0,0,0,PLAZUELA
12/8/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
12/8/2025,17,67,40,45,0,0,0,MDI
12/8/2025,1031,2311,1678,1663,0,0,0,FS
12/8/2025,148,217,174,191,0,0,0,CM
12/8/2025,47,236,118,166,0,0,0,CDT
12/8/2025,122,138,128,132,0,0,0,BSD
12/8/2025,108,332,214,226,0,0,0,ASEAN
12/8/2025,12,666,357,322,0,0,0,ALITAPTAP
13/08/2025,221,3668,1926,1963,0,0,0,RIVERWALK
13/08/2025,608,945,807,745,0,0,0,PSL
13/08/2025,77,162,117,121,0,0,0,PRG
13/08/2025,198,878,516,561,0,0,0,PR
13/08/2025,211,379,334,256,0,0,0,PLAZUELA
13/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
13/08/2025,17,67,40,45,0,0,0,MDI
13/08/2025,1031,2310,1678,1663,0,0,0,FS
13/08/2025,148,217,174,191,0,0,0,CM
13/08/2025,47,236,118,166,0,0,0,CDT
13/08/2025,122,138,128,132,0,0,0,BSD
13/08/2025,108,332,214,226,0,0,0,ASEAN
13/08/2025,12,666,357,322,0,0,0,ALITAPTAP
14/08/2025,221,3668,1925,1963,0,0,0,RIVERWALK
14/08/2025,608,945,807,745,0,0,0,PSL
14/08/2025,76,162,117,121,0,0,0,PRG
14/08/2025,198,878,516,561,0,0,0,PR
14/08/2025,211,379,334,256,0,0,0,PLAZUELA
14/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
14/08/2025,17,67,40,45,0,0,0,MDI
14/08/2025,1031,2310,1678,1663,0,0,0,FS
14/08/2025,148,217,174,191,0,0,0,CM
14/08/2025,47,236,118,166,0,0,0,CDT
14/08/2025,122,138,128,132,0,0,0,BSD
14/08/2025,108,332,214,226,0,0,0,ASEAN
14/08/2025,12,666,356,322,0,0,0,ALITAPTAP
15/08/2025,221,3668,1925,1963,0,0,0,RIVERWALK
15/08/2025,608,944,807,745,0,0,0,PSL
15/08/2025,76,162,117,121,0,0,0,PRG
15/08/2025,198,878,515,561,0,0,0,PR
15/08/2025,211,379,334,256,0,0,0,PLAZUELA
15/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
15/08/2025,17,67,40,44,0,0,0,MDI
15/08/2025,1031,2310,1678,1663,0,0,0,FS
15/08/2025,148,217,174,191,0,0,0,CM
15/08/2025,47,236,118,165,0,0,0,CDT
15/08/2025,122,138,128,132,0,0,0,BSD
15/08/2025,108,332,214,226,0,0,0,ASEAN
15/08/2025,12,666,356,322,0,0,0,ALITAPTAP
16/08/2025,221,3668,1925,1963,0,0,0,RIVERWALK
16/08/2025,608,944,807,745,0,0,0,PSL
16/08/2025,76,161,117,121,0,0,0,PRG
16/08/2025,198,878,515,560,0,0,0,PR
16/08/2025,211,379,334,256,0,0,0,PLAZUELA
16/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
16/08/2025,17,67,40,44,0,0,0,MDI
16/08/2025,1031,2310,1678,1663,0,0,0,FS
16/08/2025,148,217,174,191,0,0,0,CM
16/08/2025,47,236,118,165,0,0,0,CDT
16/08/2025,122,138,128,132,0,0,0,BSD
16/08/2025,108,332,214,226,0,0,0,ASEAN
16/08/2025,12,666,356,322,0,0,0,ALITAPTAP
17/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
17/08/2025,608,944,807,745,0,0,0,PSL
17/08/2025,76,161,117,121,0,0,0,PRG
17/08/2025,198,878,515,560,0,0,0,PR
17/08/2025,211,379,334,256,0,0,0,PLAZUELA
17/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
17/08/2025,17,67,40,44,0,0,0,MDI
17/08/2025,1031,2310,1678,1663,0,0,0,FS
17/08/2025,148,217,174,191,0,0,0,CM
17/08/2025,47,236,118,165,0,0,0,CDT
17/08/2025,122,138,128,132,0,0,0,BSD
17/08/2025,108,332,214,225,0,0,0,ASEAN
17/08/2025,12,666,356,322,0,0,0,ALITAPTAP
18/08/2025,608,944,807,745,0,0,0,PSL
18/08/2025,76,161,117,121,0,0,0,PRG
18/08/2025,198,878,515,560,0,0,0,PR
18/08/2025,211,379,334,256,0,0,0,PLAZUELA
18/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
18/08/2025,17,67,40,44,0,0,0,MDI
18/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
18/08/2025,148,217,174,191,0,0,0,CM
18/08/2025,47,236,118,165,0,0,0,CDT
18/08/2025,122,138,128,132,0,0,0,BSD
18/08/2025,108,332,214,225,0,0,0,ASEAN
18/08/2025,12,666,356,322,0,0,0,ALITAPTAP
18/08/2025,1031,2310,1678,1663,0,0,0,FS
19/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
19/08/2025,608,944,807,745,0,0,0,PSL
19/08/2025,76,161,117,121,0,0,0,PRG
19/08/2025,198,878,515,560,0,0,0,PR
19/08/2025,211,379,334,256,0,0,0,PLAZUELA
19/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
19/08/2025,17,67,40,44,0,0,0,MDI
19/08/2025,1031,2310,1678,1663,0,0,0,FS
19/08/2025,147,217,174,191,0,0,0,CM
19/08/2025,47,236,118,165,0,0,0,CDT
19/08/2025,122,138,128,131,0,0,0,BSD
19/08/2025,108,332,214,225,0,0,0,ASEAN
19/08/2025,12,666,356,322,0,0,0,ALITAPTAP
20/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
20/08/2025,608,944,807,745,0,0,0,PSL
20/08/2025,76,161,117,121,0,0,0,PRG
20/08/2025,198,878,515,560,0,0,0,PR
20/08/2025,211,379,334,256,0,0,0,PLAZUELA
20/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
20/08/2025,17,67,40,44,0,0,0,MDI
20/08/2025,1030,2310,1678,1663,0,0,0,FS
20/08/2025,147,217,174,191,0,0,0,CM
20/08/2025,47,236,118,165,0,0,0,CDT
20/08/2025,121,138,128,131,0,0,0,BSD
20/08/2025,108,332,214,225,0,0,0,ASEAN
20/08/2025,12,666,356,322,0,0,0,ALITAPTAP
21/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
21/08/2025,608,944,807,745,0,0,0,PSL
21/08/2025,76,161,117,121,0,0,0,PRG
21/08/2025,198,878,515,560,0,0,0,PR
21/08/2025,211,379,334,256,0,0,0,PLAZUELA
21/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
21/08/2025,17,67,39,44,0,0,0,MDI
21/08/2025,1030,2310,1678,1663,0,0,0,FS
21/08/2025,147,217,174,191,0,0,0,CM
21/08/2025,47,236,118,165,0,0,0,CDT
21/08/2025,121,138,128,131,0,0,0,BSD
21/08/2025,108,332,214,225,0,0,0,ASEAN
21/08/2025,12,666,356,322,0,0,0,ALITAPTAP
22/08/2025,608,944,807,745,0,0,0,PSL
22/08/2025,76,161,117,121,0,0,0,PRG
22/08/2025,198,878,515,560,0,0,0,PR
22/08/2025,211,379,334,255,0,0,0,PLAZUELA
22/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
22/08/2025,17,67,39,44,0,0,0,MDI
22/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
22/08/2025,147,217,174,191,0,0,0,CM
22/08/2025,47,236,118,165,0,0,0,CDT
22/08/2025,121,138,128,131,0,0,0,BSD
22/08/2025,108,332,214,225,0,0,0,ASEAN
22/08/2025,12,666,356,322,0,0,0,ALITAPTAP
22/08/2025,1030,2310,1678,1663,0,0,0,FS
23/08/2025,220,3668,1925,1963,0,0,0,RIVERWALK
23/08/2025,608,944,807,745,0,0,0,PSL
23/08/2025,76,161,117,120,0,0,0,PRG
23/08/2025,198,878,515,560,0,0,0,PR
23/08/2025,211,379,334,255,0,0,0,PLAZUELA
23/08/2025,194,2364,1244,1314,0,0,0,PLAZA_MEXICO
23/08/2025,17,67,39,44,0,0,0,MDI
23/08/2025,1030,2310,1678,1663,0,0,0,FS
23/08/2025,147,217,174,190,0,0,0,CM
23/08/2025,47,236,118,165,0,0,0,CDT
23/08/2025,121,138,128,131,0,0,0,BSD
